rgn_id,stock_id_taxonkey,year,mean_catch
1,Katsuwonus_pelamis-77_600107,2005,1198.04997222222
1,Scomber_japonicus-77_600117,2005,228.262093861111
1,Squalus_acanthias-77_600139,2005,42.0840123529412
1,Thunnus_alalunga-77_600142,2005,134.478301944444
1,Thunnus_albacares-77_600143,2005,473.610460833333
1,Thunnus_obesus-77_600146,2005,139.891123333333
1,Makaira_indica-77_600217,2005,0.249837795111111
1,Makaira_mazara-77_600218,2005,5.27558670066667
1,Tetrapturus_audax-77_600223,2005,12.2209567191944
1,Xiphias_gladius-77_600226,2005,38.7741381111111
1,Joturus_pichardi-77_600338,2005,0.090273185416666707
1,Seriola_lalandi-77_600382,2005,0.297914166666667
1,Selar_crumenophthalmus-77_600387,2005,2.33357825806452
1,Elagatis_bipinnulata-77_600412,2005,0.0377121428571429
1,Isurus_oxyrinchus-77_600752,2005,0.919241022222222
1,Mugil_cephalus-77_600785,2005,9.23694944444444
1,Prionace_glauca-77_600898,2005,0.064461968
1,Lepidocybium_flavobrunneum-77_601042,2005,0.740883283333333
1,Ruvettus_pretiosus-77_601044,2005,2.87193214285714
1,Lampris_guttatus-77_601072,2005,12.2233955555556
1,Megalops_atlanticus-77_601079,2005,2.7488e-6
1,Anchoa_hepsetus-77_601133,2005,0.003459375
1,Alopias_superciliosus-77_602534,2005,0.145729444444444
1,Alopias_vulpinus-77_602535,2005,2.87266388888889
1,Tetrapturus_angustirostris-77_603915,2005,0.00450486895
1,Dosidicus_gigas-77_690206,2005,6.41212603938889
1,Crassostrea_gigas-77_690283,2005,34.6829091666667
1,Marine_animals-77_100000,2006,0.986915084388889
1,Scombroids-77_100036,2006,20.8094223227778
1,"Sharks,_rays,_chimaeras-77_100038",2006,23.9846436111111
1,Marine_fishes_not_identified-77_100039,2006,93.7818268583333
1,Miscellaneous_marine_crustaceans-77_100047,2006,0.867906666666667
1,"Clams,_cockles,_arkshells-77_100056",2006,19.6187486111111
1,Miscellaneous_marine_molluscs-77_100058,2006,9.68745694444444
1,Starfish_and_other_echinoderms-77_100176,2006,0.00614694444444444
1,"Shrimps,_prawns-77_100345",2006,26.5701211111111
1,Gastropoda-77_290006,2006,3.36725705882353
1,Asteroidea-77_290010,2006,0.0254647058823529
1,Echinoidea-77_290011,2006,22.2861222222222
1,Holothuroidea-77_290012,2006,1.1127525
1,Rajiformes-77_300014,2006,12.3246427805556
1,Clupeiformes-77_300028,2006,0.251075515247312
